URL,Etiology,Symptoms
https://www.orthobullets.com/foot-and-ankle/12114/blood-supply-to-the-foot,,
https://www.orthobullets.com/anatomy/10044/adductor-pollicis,,
https://www.orthobullets.com/anatomy/10030/extensor-carpi-radialis-longus,,
https://www.orthobullets.com/spine/2076/lenke-classification-of-ais,,
https://www.orthobullets.com/recon/422741/tha-vascular-injury-and-bleeding,,"syncopal
dyspnea
chest pain"
https://www.orthobullets.com/trauma/322055/head-trauma,"Conditions include
epidural hematoma
(below)
subdural hematoma
(below)
subarachnoid hemorrhage
(below)
intraparenchymal hemorrhage
(below)
stroke
transient ischemic attack
concussion (mild traumatic brain injury)",
https://www.orthobullets.com/anatomy/10087/plantaris,,
https://www.orthobullets.com/anatomy/10040/extensor-indicis-proprius,,
https://www.orthobullets.com/shoulder-and-elbow/3040/subcoracoid-impingement,"Pathoanatomy
mechanism
position of maximal impingement is arm
adduction
,
flexion
, and
internal rotation
risk factors
patients with a
long or excessively lateral coracoid process
prior surgery that caused
posterior capsular tightening
and loss of internal rotation
Associated conditions
combined subscapularis, supraspinatus, and infraspinatus tears","pain in anterior shoulder worsened by various degrees of flexion, adduction, and rotation"
https://www.orthobullets.com/anatomy/10067/adductor-magnus,,
https://www.orthobullets.com/anatomy/10073/piriformis,,
https://www.orthobullets.com/spine/2056/neuromuscular-scoliosis,,
https://www.orthobullets.com/anatomy/10095/quadratus-plantae,,
https://www.orthobullets.com/knee-and-sports/3104/rectus-femoris-strain,"Pathophysiology
mechanism
sudden, forceful eccentric contraction of the muscle
sprinting from standing position
kicking soccer ball with great force
pathoanatomy
acute injuries
usually more distal on the thigh
chronic injuries
usually occur closer to the muscle origin
Associated conditions
avulsion of anterior inferior iliac spine
(AIIS)
adolescent athletes may have proximal bony avulsion of anterior inferior iliac spine (AIIS)
occurs at insertion site of direct head of rectus femoris","pain in the anterior aspect of the hip
strain or avulsion at insertion on AIIS
pain midthigh
strain in muscle fibers
pain distally
most common finding"
https://www.orthobullets.com/spine/2017/traumatic-spondylolisthesis-of-axis-hangmans-fracture,"Mechanism
hyperextension
leads to fracture of pars
secondary flexion
tears PLL and disc allowing subluxation
Associated injuries
30% have concomitant c-spine fx",neck pain
https://www.orthobullets.com/trauma/1006/adult-respiratory-distress-syndrome,"Pathophysiology
acute
endothelial damage resulting from
aspiration
infection
pancreatitis
multiple blood transfusions
lung injury
sepsis or shock
major trauma
large surface area burns
fat emboli
thromboembolism
multi-system organ failure
pathoanatomy
injury cascade leads to
non-cardiogenic pulmonary edema
respiratory distress
refractory hypoxemia
decreased lung compliance","acute onset (12-48 hours) of
dyspnea
fever
mottled or cyanotic skin"
https://www.orthobullets.com/anatomy/10010/latissimus-dorsi,,
https://www.orthobullets.com/recon/12303/tka-templating,,
https://www.orthobullets.com/hand/6056/wrist-arthritis,"Mechanism
degenerative
primary OA
posttraumatic
leads to SLAC/SNAC/DRUJ
inflammatory
Rheumatoid arthritis
congenital
may be secondary to Madelung's deformity
idiopathic
may secondary to Kienbock's or Preiser's disease
Pathoanatomy
SLAC
Injury to SL ligament --> palmar rotary subluxation of scaphoid --> incongruency of joint surfaces --> arthrosis of radiocarpal joint --> arthrosis of capitolunate joint
radiolunate typically spared
SNAC
proximal portion of scaphoid remains attached to lunate while distal scaphoid flexes
leads to early arthritis between radial styloid and distal scaphoid
like SLAC, radiolunate typically spared
Rheumatoid arthritis
wrist becomes supinated, palmarly dislocated, radially deviated, and ulnarly translocated
early disruption of DRUJ leads to dorsal subluxation of ulna (Caput-ulna)",
https://www.orthobullets.com/anatomy/10026/flexor-digitorum-profundus,,
https://www.orthobullets.com/recon/12753/tka-metal-hypersensitivity,"Pathophysiology
Type IV - delayed-type cell mediated hypersensitivity
mediated by T cells
reaction to
nickel
found in cobalt-chromium alloys
metal ions
deposit in local tissue, must react with proteins to initiate hypersensitivity
biggest link may be metal ions/hypersensitivity as a causative initiator of early implant loosening","vague persistent pain
persistent, unremitting effusion/swelling
stiffness"
https://www.orthobullets.com/anatomy/10046/abductor-digiti-minimi,,
https://www.orthobullets.com/foot-and-ankle/7048/poliomyelitis,"Associated conditions
Postpolio syndrome
an aging phenomenon where more nerve cells become inactive with time
it does not represent reactivation of the virus
occurs after middle age
occurs in up to 50% of polio cases
leads to increasing difficulty performing activities of daily living
patients should exercise at sub-exhaustion levels to tone affected muscle groups without causing muscle breakdown",
https://www.orthobullets.com/pediatrics/4077/syndactyly-of-the-toes,"Pathophysiology
cellular biology
due to incomplete or absent apoptosis during gestation
Genetics
inheritance pattern
most are autosomal dominant
Associated conditions
Familial Syndactyly
Down`s Syndrome
Klippel-Feil Syndrome
Smith-Lemli-Opitz Syndrome",usually painless with cosmetic concerns only
https://www.orthobullets.com/recon/12751/tka-vascular-injury-and-bleeding,"Causes
direct laceration
sharp dissection in posterior compartment of knee
blunt trauma
posterior retractor placement
stay medial with single-prong retractor (do not go lateral to PCL)
popliteal artery is a
lateral
structure at the level of the joint line
do not insert retractor more >1cm into posterior soft tissues
hyperflexion
displaces artery and can avoid injury
excessive
hyperextension brings the artery closer to the knee
increases likelihood of injury during bone cuts
thrombosis",
https://www.orthobullets.com/pediatrics/4125/bladder-exstrophy,"Pathology
abnormal anterior rupture of the
cloacal membrane
early in the embryonic period
mesenchymal ingrowth into the abdominal wall is also inhibited
altered migration of sclerotomes
that comprise the anterior elements (pubis)
Associated conditions
family history should be sought out as often associated with other conditions","a thorough history and a complete examination are essential
urinary system infection(s)"
https://www.orthobullets.com/pediatrics/322134/pediatric-ankle-trauma-radiographic-evaluation,,
https://www.orthobullets.com/pathology/8022/chondromyxoid-fibroma,"Pathophysiology
may arise from physeal remnants
Genetics
mutations
a genetic rearrangement may affect
chromosome 6
(
postion q13)",pain and mild swelling
https://www.orthobullets.com/pediatrics/422805/congenital-popliteal-webbing,"Genetics
inheritance pattern
autosomal dominant
can also be sporadic
associated with advanced paternal age
mutations
results from a mutation in the
IRF6 gene
encodes a
transcription factor
that is active in cells that give rise to tissues in the head and face
also involved in the  development of the skin and genitalia
Associated conditions
cleft lip/palate
syndactyly
criptorchidism
bifid scrotum
hypoplasia of the labia majora
congnitive delays
spina bifida",
https://www.orthobullets.com/pathology/8030/pleomorphic-sarcoma-of-bone-malignant-fibrous-histiocytoma,"Genetics
mutations of the tumor suppressor gene p53 have been implicated in tumorgenesis of secondary MFH of bone","pain
constitutional symptoms
fevers, chills, night sweats and weight loss"
https://www.orthobullets.com/shoulder-and-elbow/322184/humeral-avulsion-glenohumeral-ligament-hagl,"Pathophysiology
mechanism of injury
hyperabduction and external rotation is the main mechanism
diving, Football, Basketball, Volleyball, Surfing, skiing, MVC
Associated conditions
orthopedic conditions
labral tears - 25%
rotator Cuff tears - 23%
Hill-Sachs Deformity - 17%
bony Bankart","severe persistent pain after instability event
recurrent instability"
https://www.orthobullets.com/spine/2048/pseudosubluxation-of-the-cervical-spine,"Pathophysiology
caused by the
horizontal nature of the facet joints
at younger ages
facet joints become more vertical with age",
https://www.orthobullets.com/hand/423154/mcp-joint-arthritis,"Pathophysiology
trauma
intra-articular fractures without anatomic reduction leading to incongruent joint space
rheumatoid and inflammatory arthritides
joint destruction and cartilage loss
cell biology
rheumatoid arthritis (RA)
egress of
neutrophils
which migrate to synovial fluid and produce proteases and reactive oxygen species causing cartilage destruction
diffuse, polyarticular
synovial
hypertrophy
that results in capsular and ligamentous laxity, degenerative arthritis, and tendon rupture
Gout
deposition of
monosodium urate crystals
triggers an increase in IL-1
β and IL-1 receptor activation leading to transcription of pro-inflammatory cytokines driving joint destruction
Calcium Pyrophosphate Deposition Disease (CPPD)
deposition of
calcium pyrophosphate
within the synovium which up-regulates the inflammatory cascade
Systemic Lupus Erythematosus (SLE)
significant up-regulation of pro-inflammatory
interferon-inducible genes
which down-regulate extracellular matrix homeostasis leading to decreased tissue repair and increased cartilage destruction
Hemochromatosis
intra-articular
iron
deposition increases IL-1 receptor activity leading to up-regulation of the inflammatory cascade and subsequent joint destruction","common symptoms of OA
pain
deformity
common symptoms of inflammatory arthritis
intermittent inflammatory episodes
waxing and waning clinical course
other joint involvement"
https://www.orthobullets.com/pediatrics/4110/beckwith-wiedemann-syndrome,"An overgrowth syndrome characterized by spectrum of clinical manisfestations, highlighted by:
major criteria:
overgrowth
abdominal wall defects, incl. omphalocele
macroglossia or large tongue
minor criteria
hemihypertrophy (10-20%)
ear anomalies
neonatal hypoglycemia
nephromegaly
Pathophysiology
pancreatic islet cell hypertrophy causes repeated bouts of infantile hypoglycemia resulting in spasticity
Genetics
inheritance
sporadic in 85% of cases
autosomal dominant with incomplete penetrance in remaining 15%
mutation
chromosome 11p15.5
Associated conditions
orthopaedic manifestations
hemihypertrophy
medical conditions
patients have a predisposition for embryonal tumors, i.e. Wilm's tumor, and should be screened with US every 3-6 months until 5-8 years of age",
https://www.orthobullets.com/basic-science/9049/reiters-syndrome,"Diagnostic criteria
urethritis
conjunctivitis or uveitis
arthritis
Pathophysiology
associated infections
mycoplasma
yersinia
salmonella
shigella
chlamydia
campylobacter
Genetics
may be genetic component making certain individuals more susceptible","urinary discomfort or pain
usually appears within days or weeks of infection
inflammation or dryness of the eye
joint pain
may develop within weeks of initial infection and urinary symptoms
other non-specific pain symptoms including
heel pain (Achilles tendon pain)
low back pain"
https://www.orthobullets.com/pediatrics/4061/metatarsus-adductus,"Mechanism
thought to be related to packaging disorder caused by intra-uterine positioning","parents complain of intoeing, usually in first year of life"
https://www.orthobullets.com/hand/6049/ulnar-styloid-impaction-syndrome,"Pathophysiology
pathoanatomy
impaction between ulnar styloid tip and triquetrum that is seen in patients with excessively long ulnar styloids or ulna positive wrists
Associated conditions
radial malunion
congenitally short radius
premature radial physeal closure","ulnar side wrist pain
pain with pronation or grip"
https://www.orthobullets.com/trauma/1014/scapulothoracic-dissociation,"Mechanism
usually caused by a
lateral traction injury
to the shoulder girdle
involves significant trauma to heart, chest wall and lungs
Associated conditions
orthopaedic
scapula fractures
clavicle fractures
AC dislocation/separation
sternoclavicular dislocation
flail extremity
(52%)
complete loss of motor and sensory function rendering the extremity non-functional
vascular injury
subclavian artery
most commonly injured
axillary artery
neurologic injury (up to 90%)
ipsilateral brachial plexus injury (often complete)
neurologic injuries more common than vascular injuries","pain in involved upper extremity (UE)
numbness/tingling in involved UE"
https://www.orthobullets.com/knee-and-sports/3119/pre-participation-physical-exam-in-athlete,,
https://www.orthobullets.com/anatomy/10107/anterior-interosseous-nerve,,
https://www.orthobullets.com/pediatrics/4058/tibial-deficiency,"Genetics
autosomal dominant inheritance pattern
obtain genetic counseling
Associated conditions
musculoskeletal conditions present in 75% of patients
ectrodactyly
preaxial polydactyly
ulnar aplasia",
https://www.orthobullets.com/knee-and-sports/3098/trochanteric-bursitis,"Pathophysiology
pathoanatomy
repetitive trauma caused by
iliotibial band tracking over trochanteric bursa
can irritate the bursa causing inflammation","lateral sided
hip pain
, although hip joint is not involved"
https://www.orthobullets.com/hand/6047/triangular-fibrocartilage-complex-tfcc-injury,"Mechanism of TFCC injury
Type 1 traumatic injury
mechanism
most common is fall on
extended wrist with forearm pronation
traction injury to ulnar side of wrist
traction injury to ulnar wrist
Type 2 degenerative injury
associated with
positive ulnar variance
associated with ulnocarpal impaction","wrist pain
turning a door key often painful"
https://www.orthobullets.com/basic-science/9018/synovium-and-synovial-fluid,,
https://www.orthobullets.com/anatomy/10013/supraspinatus,,
https://www.orthobullets.com/hand/6107/atypical-mycobacterium-infections,"Pathophysiology
incubation
average incubation period is two weeks, but can be up to six months
average time to diagnosis and appropriate treatment is more than 1 year
organisms
widely encountered in the environment, but rarely cause human pathology
M. marinum
most common atypical mycobacterium infection
more common in stagnant fresh or salt water (aquariums)
M kansasii
found in soil
M terrae
found in soil
M. avium intracellulare
most common in terminal AIDS patients, but can occur in non-HIV patients",cutaneous rash with discomfort
https://www.orthobullets.com/anatomy/10115/sciatic-nerve,,
https://www.orthobullets.com/anatomy/10041/opponens-pollicis,,
https://www.orthobullets.com/anatomy/10137/superficial-peroneal-nerve,,
https://www.orthobullets.com/anatomy/10014/infraspinatus,,
https://www.orthobullets.com/trauma/1053/wound-and-hardware-infection,"Pathophysiology
mechanisms
seeding
disruption of soft tissue envelope, blood vessels, and periosteum allow bacteria to avoid host defenses
direct seeding of implant and/or anatomical structure
hematogenous seeding
biofilm formation
dependent on exopolysaccharide glycocalyx","pain at previous fracture site
may indicate infected non-union
fevers, chills, and night sweats may be present"
https://www.orthobullets.com/spine/12737/spine-surgical-site-infections,"Pathophysiology
pathophysiology
instrumentation
the use of instrumentation has an important role in the development of postoperative infections
can cause local soft tissue irritation leading to inflammation and seroma formation that subsequently provides a fertile breeding ground for microorganisms to grow
adherence of bacteria to the surface of implants is promoted by a polysaccharide biofilm called glycocalyx that acts as barrier against host defense mechanisms and antibiotics
metallosis from micromotion of the instrumentation leads to granuloma formation and provides yet another medium for bacterial colonization
microbiology
staphylococcus aureus
73%
most frequent microorganism found in spinal SSI is Staphylococcus aureus
5-18% can me
methicillin resistant
staphylococcus aureus (MRSA)
staphylococcus epidermidis
increasing frequency in postoperative infections
enterococcus coli & enterococcus faecalis
patients with incontinence / faecal contamination
propio acnes (low virulence microorganisms)
patients with compromised immune system could present with surgical wound infected by low virulence microorganisms
late hardware infection
gram-negative rods
generally uncommon cause of SSI
trauma patients
severe neurologic injury
those in an immunocompromised state (injury severity score >18)
higher incidence seen with neuromuscular scoliosis patients (cerebral palsy, Duchenne's muscular dystrophy, etc.)
higher risk of soiling wound due to poor bowel and bladder control compounded with lack of baseline mobility
polymicrobial
almost exclusivley a result of direct wound contamination during the post-operative period
fecal or urinary contamination of the wound in neuromuscular patients","wound drainage
most common presentation
increasing pain
increase with time
post-op pain should improve with time
constitutional symptoms
fever
is the most common generalized finding with infection
temperature >39°C is worrisome for a bacterial deep wound infection
generalized sepsis
generalized malaise
lethargy
confusion
hypotension
organ failure is an indication for emergent surgical débridement
condition usually presents as generalized malaise, lethargy, and even confusion"
https://www.orthobullets.com/pediatrics/12779/psoas-abscess--pediatric,"Pathophysiology
may spread to hip joint
causing septic arthritis because of
indirect passage via psoas bursa
lies between hip joint and psoas
connects psoas directly to hip joint in 15%
of cadavers
direct passage between the iliofemoral and iliopubic ligaments
Microbiology
Staph aureus
most common organism
Associated conditions
septic hip - pediatric
tuberculous spondylitis","presents like hip septic arthritis
fever
hip pain
limp or refusal to bear weight"
https://www.orthobullets.com/pediatrics/4064/equinovarus-foot,"Pathophysiology
pathomechanics
imabalance of invertors and evertors (
invertors overpower the evertors
)
relative overpull of
tibialis posterior and/or
tibialis anterior
gastoc-soleus complex
example: in cerebral palsy
the causative muscles for the varus are the
anterior tibialis
(AT) in 1/3 of patients
posterior tibialis
(PT) in 1/3 and
both the AT and PT in the remaining 1/3
foot deformity muscle imbalance overview","pain
painful weight bearing over the
lateral border of the foot
instability
during stance phase
results in
shortened single limb stance
poor shoe and/or brace fitting and shoe wear problems"
https://www.orthobullets.com/anatomy/10045/palmaris-brevis,,
https://www.orthobullets.com/basic-science/9045/acute-rheumatic-fever,"Pathophysiology
molecular biology
autoimmune reaction within 1-4 weeks following
G
roup A beta-hemolytic
Streptococcus pyogenes pharyngitis
molecular mimicry
antibodies to M protein of GAS causing an inflammatory response to synovium, myocardium, and basal ganglia cells","rash
joint pain and refusal to bear weight"
https://www.orthobullets.com/trauma/322135/adult-hindfoot-radiographs,,
https://www.orthobullets.com/anatomy/10007/pectoralis-minor,,
https://www.orthobullets.com/anatomy/10033/extensor-digiti-minimi,,
https://www.orthobullets.com/anatomy/10116/tibial-nerve,,
https://www.orthobullets.com/spine/2003/spine-biomechanics,,
https://www.orthobullets.com/spine/12785/vertebral-artery-injury,"Pathophysiology
blunt traumatic injury
pathoanatomy
highest injury risk at point of entry into C6 transverse foramen
second highest risk at C1-2 articulation
iatrogenic injury during elective surgery
safe zone
C1: avoid dissection cephalad to the C1 posterior arch >1.5 cm lateral to midline
C1 lateral mass screw should be placed in a 10
°
medial and 22
°
cephalad trajectory","variable in presentation and time of onset
vertebrobasilar insufficiency manifests with:
dizziness
vertigo
nausea
diplopia
blindness
ataxia
bilateral weakness
oropharyngeal dysfunction"
https://www.orthobullets.com/recon/5037/hip-physical-exam--adult,,
https://www.orthobullets.com/knee-and-sports/3016/quadriceps-tendonitis,"Pathophysiology
mechanism of injury
occurs as the result of repetitive eccentric contractions of the extensor mechanism
pathoanatomy
microtears of the tendon most commonly at the bone-tendon interface
Associated conditions
Jumper's knee
patellar tendonitis
more commonly affects the insertion of the patella tendon at the patella.
less commonly the insertion at the tibial tubercle
Quadriceps tendinosis
chronic quad tendon degeneration with no inflammation","pain localized to the
superior borde
r of patella
worse with activity
associated swelling"
https://www.orthobullets.com/recon/9036/idiopathic-transient-osteoporosis-of-the-hip-itoh,"Pathogenesis
local hyperemia and impaired venous return with marrow edema and increased intramedullary pressure
also referred to as
bone marrow edema syndrome
regional migratory osteoporosis
migratory osteolysis","progressive, atraumatic hip and groin pain over several weeks
may be unable to bear weight"
https://www.orthobullets.com/hand/6017/lumbrical-plus-finger,"Pathophysiology
mechanism
FDP disruption distal to the origin of the lumbicals
(most common)
can be due to
FDP transection
FDP avulsion
DIP amputation
amputation through middle phalanx shaft
""too long"" tendon graft
pathoanatomy
lumbricals originate from FDP
with FDP laceration, FDP contraction leads to pull on lumbricals
lumbricals pull on lateral bands leading to PIP and DIP extension of involved digit
with the middle finger, when the FDP is cut distally, the FDP shifts ulnarly (because of the pull of the 3rd lumbrical origin)(bipennate)
this leads to tightening of the middle finger lumbrical (2nd lumbrical, unipennate), and amplifies the ""lumbrical plus"" effect","notices that when attempting to grip an object or form a fist, 1 digit sticks out or gets caught on clothes"
https://www.orthobullets.com/pathology/8073/squamous-cell-carcinoma,,pain
https://www.orthobullets.com/pediatrics/4036/chronic-recurrent-multifocal-osteomyelitis-crmo,"Pathophysiology
poorly understood
Criteria
multiple sites of apparent osteomyelitis
pathology and cultures are negative
no response to antibiotics
Associated conditions
Pustulosis palmoplantaris syndrome
a rare chronic relapsing condition causing
red patches and pustules on the soles of the feet and palms of the hands
considered a
rheumatologic condition
and no infectious agents have been identified
following the outbreak of the lesions,
desquamation occurs several days
later
associated with
CRMO
SAPHO Syndrome
CRMO associated with: synovitis, acne, pustulosis, hypersotosis, osteitis","episodic fever
malaise
localized pain, swelling"
https://www.orthobullets.com/spine/2011/syrinx-and-syringomyelia,"Pathophysiology
usually result from lesions that partially obstruct CSF flow including
craniocervical junction abnormalities
more than 50% related to Chiari malformations (CM)
herniated cerebellar tonsils act as pistons obstructing subarachnoid space at foramen magnum creating pressure wave in subarachnoid space with each heartbeat
spinal cord trauma
found in 4-10% of patients with spinal cord injury
may become apparent years after the injury
spinal cord tumors
30% of patients with a spinal cord tumor develop a syrinx
post-infectious (e.g. meningitis)
due to scarring from arachnoiditis
Associated conditions
developmental scoliosis
25% to 80% of cases of syringomyelia may have scoliosis
neural axis malformations found in 1.8% to 25% of patients initially diagnosed with idiopathic scoliosis depending on case series and referral patterns
Klippel-Feil deformity
Charcot's joints
occurs in < 5% with syringomyelia
often involves shoulder joint",
https://www.orthobullets.com/hand/10119/thumb-cmc-dislocation,"Pathophysiology
mechanism
axial force on a flexed thumb (more common)
dorsal force applied in 1
st
web space (e.g. handlebar driven into a motorcyclist’s thumb on impact) (less common)
pathoanatomy
dorsoradial ligament is torn
anterior oblique ligament is stripped/peeled off the 1
st
metacarpal base but remains continuous",pain over thenar eminence
https://www.orthobullets.com/spine/2000/cervical-lateral-mass-fracture-separation,"Pathophysiology
mechanism of injury
traffic accident, falls, heavy object landing on head
hyperextension, lateral compression and rotation
of the cervical spine
Associated conditions
instability
affect 2 levels
because of involvement of the superior facet and inferior facet on either side of the fractured articular mass
anterior translation (listhesis)
fractured vertebrae (77%)
superior adjacent vertebrae (24%)
inferior adjacent vertebrae (10%)
coronal translation (33%)
vertebral body collapse (33%)
lower in Type A Separation fracture subtypes","neurologic symptoms common (up to 66%)
radicular pain, radiculopathy or spinal cord injury/myelopathy
can be classified by Frankel grade or ASIA impairment scale"
https://www.orthobullets.com/trauma/322138/adult-hip-radiographs,,
https://www.orthobullets.com/spine/422819/blood-loss-management-in-spine-surgery,,
https://www.orthobullets.com/anatomy/10078/quadratus-femoris,,
https://www.orthobullets.com/anatomy/10065/adductor-longus,,
https://www.orthobullets.com/hand/6112/pisiform-fracture,"Pathophysiology
mechanism of injury
usually occurs by direct impact against a hard surface
fall on outstretched hand
Associated conditions
50% occur as isolated injuries
50% occur in association with other carpal fractures or distal radius fractures","ulnar sided wrist pain
after a fall
grip weakness"
https://www.orthobullets.com/shoulder-and-elbow/422873/neuropathic-charcot-joint-of-the-elbow,"Pathophysiology
syrinx formation
syrinx formation (fluid-filled cavity) in spinal cord causes damage to the decussating fibers of the lateral spinothalamic tract leading to
loss of pain and temperature sensation
loss of pain/temperature leads to dissociative anesthesia in which proprioception and motor function are preserved but pain and temperature are not
as syrinx enlarges, damage to dorsal column and anterior horn of spinal cord lead to areflexia, loss of motor strength and muscle atrophy.
joint destruction
neurotrauma
loss of peripheral sensation and proprioception leads to
repetitive microtrauma
to the joint
poor fine motor control generates unnatural pressure on certain joints leading to additional microtrauma
neurovascular
neuropathic patients have dysregulated reflexes and desensitized joints that receive significantly
greater blood flow
the resulting hyperemia leads to increased
osteoclastic resorption
of bone
Genetics
molecular biology
RANK/RANKL/OPG triad pathway is thought to be involved
Associated conditions
orthopedic conditions
ulnar neuropathy
medical conditions & comorbidities
syringomyelia
most common etiology of neuropathic arthropathy of the upper extremity
25% of Charcot joints are a result of syringomyelia
monoarticular (shoulder > elbow)
Arnold-Chiari malformation
most common cause of syringomyelia
Hansen's disease
(leprosy)
second most common cause of upper extremity neuropathic arthropathy
neurosyphilis (tabes dorsalis)
usually affects the knee
can be
polyarticular
diabetes
most common cause of foot and ankle neuropathic joints","swollen elbow
50% have pain, 50% are painless
loss of function"
https://www.orthobullets.com/anatomy/10081/extensor-hallucis-longus-l5,,
https://www.orthobullets.com/pediatrics/4030/transient-synovitis-of-hip,"Pathophysiology
pathoanatomy
non-specific inflammation and hypertrophy of the synovial lining/membrane","mild or absent fever
acute or
insidious onset of groin/thigh pain
refusal to bear weight on the affected extremity
usually improves during the day (child can walk with a limp later in the day)
muscle spasms"
https://www.orthobullets.com/pediatrics/4122/distal-clavicle-physeal-fractures,"Pathophysiology
mechanism
fall onto an outstretched extremity or onto side of the shoulder.
direct blow
child abuse (rare cause)
pathoanatomy
considered a childhood equivalent to
adult AC separation
periosteum usually remains intact with injury
clavicle displaces away from physis and periosteal sleeve
both of which remain attached to the AC and CC ligaments",pain
https://www.orthobullets.com/shoulder-and-elbow/12765/flexor-pronator-strain,"Pathophysiology
acute muscle tear
single event of a large, eccentric force during resisted wrist flexion, forearm pronation, and valgus at the elbow
chronic overuse can lead to acute flexor pronator rupture
sudden onset of pain and flexor weakness
chronic tendonitis
repetitive elbow valgus, wrist flexion, and forearm pronation
Associated conditions
ulnar collateral ligament insufficiency
should be ruled out in throwing athletes","pain
medial elbow pain distal to the medial epicondyle
chronic pain during late cocking/early acceleration"
https://www.orthobullets.com/basic-science/9047/systemic-lupus-erythematosus-sle,"Genetics
multiple genes involved
multiple HLAs involved
HLA class II, HLA class III, HLA-DR, HLA-DQ
Systemic manifestations
joint involvement is
most common feature (75%)
pancytopenia
pericarditis
kidney disease
is most common cause of mortality
hip osteonecrosis
is common in patients taking
glucocorticoids
Raynaud's phenomenon","fever
pain in multiple joints
hip pain (osteonecrosis)"
https://www.orthobullets.com/shoulder-and-elbow/3033/acromioclavicular-joint,,
https://www.orthobullets.com/hand/12110/hamate-body-fracture,"Pathophysiology
mechanism of injury
main cause for these lesions is a direct impact against a hard surface with a
clenched fist
Associated conditions
4th or 5th metacarpal base fractures or dislocations
present in ~ 15%
Hook of Hamate fractures",ulnar-sided wrist pain and swelling
https://www.orthobullets.com/anatomy/10043/flexor-pollicis-brevis,,
https://www.orthobullets.com/basic-science/9033/osteomalacia,"Mechanism
qualitative
defect as opposed to a quanitative defect like osteoporosis","generalized bone and muscle pain
fractures of long bones, ribs and vertebrae
proximal muscle weakness weakness
fatigue"
https://www.orthobullets.com/basic-science/9071/bioabsorbable-materials,,
https://www.orthobullets.com/anatomy/10052/brachial-plexus,,
https://www.orthobullets.com/anatomy/10108/ulnar-nerve,,
https://www.orthobullets.com/pathology/8033/hemangioma,,"may be asymptomatic
may present with
pain
or
pathologic fx"
https://www.orthobullets.com/pediatrics/4105/prader-willi-syndrome,"Genetics
partial chromosome 15 deletion
Associated conditions
orthopaedic
growth retardation
hip dysplasia
juvenile onset scoliosis
genu valgum
pes planus
leg length difference
medical
hypotonic
obese
intellectually impaired
insatiable appetite
hypoplastic genitalia","failure to thrive in infancy
weak cry
aggressive behavior
abnormal facial features
almond-shaped eyes
small, down-turned mouth"
https://www.orthobullets.com/knee-and-sports/3090/iliac-crest-contusion-hip-pointer,"Pathoanatomy
hematoma
occurs into area surrounding iliac wing
and can cause bleeding into hip abductor muscles
rule out
avulsion of the iliac apophysis
in adolescent patients",pain near iliac crest
https://www.orthobullets.com/pediatrics/4095/multiple-epiphyseal-dysplasia-med,"Pathophysiology
delay of epiphyseal endochondral ossification
lack of osseous support yields secondary articular cartilage deformity
most commonly affects
proximal femur and proximal humerus
Genetics
autosomal dominant is most common
mutation in COMP
(cartilage oligomeric matrix protein) gene on chromosome 19 (most common and most severe form)
mutations
t
ype IX collagen
COL9A1, COL9A2, COL9A3
causing
t
ype II collagen dysfunction
because of type IX collagen acts as a link protein for type II collagen
necessary for healthy articular cartilage
Mutation in
Matrillin 3
may also be autosomal recessive
mutation in SLC26A2 (diastrophic dysplasia
sulfate transporter
gene)
presents with at least one finding at birth
clubfoot, cleft palate, clinodactyly
up to half of patients with clinical diagnosis of MED do not have the typical genetic mutations","short-limbed, disproportionate dwarfism
joint pain
waddling gait"
https://www.orthobullets.com/hand/6108/fungal-infections,"Pathophysiology
Depends on fungus species
Candida species are responsible for chronic or recurrent paronychia and found in moist environments
Sporothrix schenckii
that is found in plants and soil.",
https://www.orthobullets.com/foot-and-ankle/7012/hallux-varus,"Pathophysiology
causes
congenital
metatarsal physeal bracket
acquired
iatogenic (overcorrection from surgery)
trauma
inflammatory (e.g. rheumatoid arthritis, ankylosis spondylitis)
neurological (e.g. Charcot-Marie-Tooth, post-polio)
pathoanatomy
loss of osseous support
excessive resection of the medial eminence
excision of fibular (lateral) sesamoid
overrelease of lateral capsular structures
overplication of medial capsule
overtranslation of intermetatarsal angle or hallux valgus interphalangeus
Orthopaedic manifestations
hallux varus usually presents with
three possible components
medial deviation of the hallux
relative to first MTP joint
supination of the phalanx
claw toe deformity","often asymptomatic
pain indicates underlying joint arthritis or trauma
may also complain of decreased ROM, instability, weakness with push-off"
https://www.orthobullets.com/knee-and-sports/3004/knee-imaging,,
https://www.orthobullets.com/basic-science/9026/hypercalcemia,,"CNS
confusion
stupor
weakness
gastrointestinal
constipation
anorexia
nausea
vomiting
kidney
polyuria
kidney stones
polydipsia"
https://www.orthobullets.com/pathology/12760/actinic-keratosis,"Associated conditions
may lead to
squamous cell carcinoma","typically asymptomatic
occasionally tender"
https://www.orthobullets.com/recon/423129/tka-kinematic-alignment,,
